state,year,constituency,ac_no,district,sub_region,reservations,candidate_name,party,party_eci,url,winner,gender,age,so_do,address,profession,spouse_profession,criminal_cases,serious_criminal_cases,education,assets,liabilities,net_assets,filed_itr,declared_pan,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
Punjab,2017,SHAHKOT,,JALANDHAR,,,Ajit Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=121,true,Male,79,Late. S. Chanan   Singh,,Agricuture,House Wife,0,false,5th Pass,34844585,2378000,32466585,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=121&id2=60,34844585,21989045,12855540,Age Difference=8
Punjab,2017,MEHAL KALAN (SC),,SANGRUR,,,Ajit Singh Shant,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=399,false,Male,61,Gurdne Singh Shant,,Retired Teacher,House wife,0,false,Post Graduate,8985300,0,8985300,true,true,,,,,
Punjab,2017,LUDHIANA CENTRAL,,LUDHIANA,,,Akhlesh Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=634,false,Male,45,Gupteshwar Singh,,Business,House Wife,0,false,10th Pass,660000,0,660000,false,true,,,,,
Punjab,2017,PATIALA,,PATIALA,,,Akshninder Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=797,false,Male,35,S. Balvir Singh,,Agriculture ,House Wife,0,false,Post Graduate,10233125,0,10233125,false,true,,,,,
Punjab,2017,MUKTSAR,,MUKTSAR,,,Alwinder Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1114,false,Male,36,Raja singh,,Lobour,,0,false,12th Pass,5500,0,5500,false,false,,,,,
Punjab,2017,SUNAM,,SANGRUR,,,Aman Arora,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=754,true,Male,42,Sh. Bhagwan Dass Arora,,,,1,true,Graduate,658861000,154884000,503977000,true,true,,,,,
Punjab,2017,MOGA,,MOGA,,,Amar Kumar,SHS,,http://myneta.info/punjab2017/candidate.php?candidate_id=662,false,Male,34,Dil Bahadar,,Nil,Nil,0,false,12th Pass,250000,0,250000,false,true,,,,,
Punjab,2017,AMARGARH,,SANGRUR,,,Amar Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=767,false,Male,34,S. Ranjit Singh,,Business,House Wife,0,false,Post Graduate,1253739,397845,855894,true,true,,,,,
Punjab,2017,RAIKOT (SC),,LUDHIANA,,,Amar Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=411,false,Male,63,Late Malkiat Singh,,Retired IAS,House Wife,0,false,Post Graduate,33080701,0,33080701,true,true,,,,,
Punjab,2017,PATIALA,,PATIALA,,,Amarinder Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=795,true,Male,74,Late Yadvinder Singh,,Politician,Business and Politician,4,true,12th Pass,483171009,4207856,478963153,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=795&id2=244,483171009,457468469,25702540,
Punjab,2017,LAMBI,,MUKTSAR,,,Amarinder Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=691,false,Male,74,Late Sh. Yadvinder Singh,,Politician,Business/Politician,4,true,12th Pass,483171009,4207856,478963153,true,true,,,,,
Punjab,2017,SHUTRANA (SC),,PATIALA,,,Amarjeet Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=805,false,Male,30,BALDEV SINGH,,FARMER,HOUSE WIFE,0,false,5th Pass,207500,0,207500,false,true,,,,,
Punjab,2017,BHOA (SC),,PATHANKOT,,,Amarjeet Singh,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=337,false,Male,54,Bela Singh,,Businessman,Businesswoman,0,false,10th Pass,23830114,8245904,15584210,true,true,,,,,
Punjab,2017,JAGRAON (SC),,LUDHIANA,,,Amarjit Kaur,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=202,false,Female,42,Bhupinder Singh,,House Wife,Pension,0,false,Graduate,5903480,0,5903480,false,true,,,,,
Punjab,2017,AMRITSAR SOUTH,,AMRITSAR,,,Amarjit Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=923,false,Male,44,S. Charan Singh,,Driver,House Wife,0,false,12th Pass,5490000,0,5490000,true,true,,,,,
Punjab,2017,AMRITSAR EAST,,AMRITSAR,,,Amarjit Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1349,false,Male,37,Harbhan singh,,Property Delear,Aaganbadhi job,0,false,12th Pass,9005000,0,9005000,false,false,,,,,
Punjab,2017,RUPNAGAR,,RUPNAGAR,,,Amarjit Singh,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=587,true,Male,39,S. Kabal Singh,,Transporter (Prop of M/s New Rajdhani Taxi Service),House Wife,0,false,10th Pass,10755348,3241490,7513858,true,true,,,,,
Punjab,2017,FATEHGARH CHURIAN,,GURDASPUR,,,Amarjit Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=467,false,Male,60,Sarfa Alias Saidar,,Retired Fauzi,,0,false,10th Pass,900500,0,900500,false,false,,,,,
Punjab,2017,SHAHKOT,,JALANDHAR,,,Amarjit Singh,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=123,false,Male,34,Swaran Singh,,Doctor,Doctor,0,false,Graduate Professional,16597469,0,16597469,true,true,,,,,
Punjab,2017,FEROZEPUR RURAL (SC),,FIROZEPUR,,,Amarjit Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1072,false,Male,42,KHUSHI RAM,,BUSINESS,HOUSE WIFE,0,false,10th Pass,6535000,0,6535000,false,true,,,,,
Punjab,2017,GURDASPUR,,GURDASPUR,,,Amarjit Singh Chahal,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=72,false,Male,62,LATE.S.Kundan singh chahal,,Retired Principal,Chairperson of private school management commitee,0,false,Post Graduate,34051539,0,34051539,true,true,,,,,
Punjab,2017,SRI HARGOBINDPUR (SC),,GURDASPUR,,,Amarpal Singh,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=316,false,Male,32,Gurnam Singh,,Lawyer,,0,false,Post Graduate,2387000,0,2387000,true,true,,,,,
Punjab,2017,AJNALA,,AMRITSAR,,,Amarpal Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=322,false,Male,41,Rattan Singh Ajnala,,Politician &amp; Agriculturist,Profession,0,false,12th Pass,72323589,5100000,67223589,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=322&id2=363,72323589,21647461,50676128,
Punjab,2017,ABOHAR,,FAZILKA,,,Amit Doda,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=37,false,Male,32,Nanak Chand,,Business,Business,1,true,8th Pass,147399000,202000000,-54601000,true,true,,,,,
Punjab,2017,S.A.S. NAGAR,,SAS NAGAR,,,Amit Sharma,Hindustan Shakti Sena,,http://myneta.info/punjab2017/candidate.php?candidate_id=1035,false,Male,32,Sh. Narinder Sharma,,Pvt. Business,,6,true,12th Pass,12000,0,12000,true,true,,,,,
Punjab,2017,SUJANPUR,,PATHANKOT,,,Amit Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=446,false,Male,40,Sh. Karnail,,Business,House wife,0,false,12th Pass,105210992,825636,104385356,true,true,,,,,
Punjab,2017,PATHANKOT,,PATHANKOT,,,Amit Vij,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=341,true,Male,39,Sh. Anil Kumar,,Engineer,Home Maker,0,false,Graduate Professional,256565998,15675165,240890833,true,true,,,,,
Punjab,2017,AMRITSAR EAST,,AMRITSAR,,,Amita,Democratic Party of India (Ambedkar),,http://myneta.info/punjab2017/candidate.php?candidate_id=1355,false,Female,58,Gokan Chand,,House wife,Retired ,0,false,Illiterate,20000,0,20000,false,true,,,,,
Punjab,2017,JALANDHAR CANTT.,,JALANDHAR,,,Amrik Chand,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=544,false,Male,44,Sh. Sardhu Ram,,Property Dealer,Self Employed,0,false,10th Pass,48142359,12120086,36022273,true,true,,,,,
Punjab,2017,DERA BASSI,,SAS NAGAR,,,Amrik Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=789,false,Male,29,Jarnail Singh,,Advocate ,,0,false,Graduate Professional,4936068,0,4936068,true,true,,,,,
Punjab,2017,SAMRALA,,LUDHIANA,,,Amrik Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=610,true,Male,74,Chuhar Singh,,Businessman,House Wife,0,false,10th Pass,172212852,498820,171714032,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=610&id2=136,172212852,166472182,5740670,
Punjab,2017,BABA BAKALA (SC),,AMRITSAR,,,Amrik Singh,Revolutionary Marxist Party of India,,http://myneta.info/punjab2017/candidate.php?candidate_id=945,false,Male,58,Dalip singh,,Farmer,House Wife,0,false,Others,514000,0,514000,false,false,,,,,
Punjab,2017,AJNALA,,AMRITSAR,,,Amrik Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=83,false,Male,58,Hajara Singh,,Agriclture,House wife,0,false,5th Pass,1013000,0,1013000,false,false,,,,,
Punjab,2017,GIDDERBAHA,,MUKTSAR,,,Amrinder Singh Alias Raja Warring,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=6,true,Male,39,S. Kuldeep Singh,,Business &amp; Agriculture ,Agriculture ,0,false,10th Pass,82709073,5092702,77616371,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=6&id2=217,82709073,71155466,11553607,
Punjab,2017,TARN TARAN,,TARN TARAN,,,Anantjit Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=495,false,Male,63,Upkar Singh,,Ex-service retired a grade officer,housewife,0,false,Graduate,5000000,0,5000000,true,true,,,,,
Punjab,2017,NAWAN SHAHR,,NAWAN SHAHR,,,Angad Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=1365,true,Male,26,parkash singh,,BUSINESSMAN,,0,false,Graduate,174310283,5418395,168891888,true,true,,,,,
Punjab,2017,BHOA (SC),,PATHANKOT,,,Anika Ray,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=298,false,Female,39,Sh. Joginder Pal,,Advocate,Govt Service,0,false,Post Graduate,5306789,250000,5056789,true,true,,,,,
Punjab,2017,KHANNA,,LUDHIANA,,,Anil Dutt,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=607,false,Male,59,Joginder Nath,,Pensioner,,0,false,Graduate,3046800,500000,2546800,true,true,,,,,
Punjab,2017,MANSA,,MANSA,,,Anil Jony,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1138,false,Male,35,Ram Lal,,Contractor,,1,true,Post Graduate,3792000,2070000,1722000,true,true,,,,,
Punjab,2017,AMRITSAR NORTH,,AMRITSAR,,,Anil Joshi,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=94,false,Male,52,Kishori Lal Joshi,,Business,Business,3,true,12th Pass,25863557,2244474,23619083,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=94&id2=5,25863557,13228421,12635136,
Punjab,2017,JALANDHAR NORTH,,JALANDHAR,,,Anil Kumar Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1224,false,Male,37,Sher Bahadur Singh,,Labour,Farming,0,false,8th Pass,1400000,0,1400000,false,false,,,,,
Punjab,2017,BATALA,,GURDASPUR,,,Anil Mahajan,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=307,false,Male,50,Muni Lal,,Finance Co. ,House Wife,0,false,10th Pass,364000,0,364000,true,true,,,,,
Punjab,2017,PATHANKOT,,PATHANKOT,,,Ankur Khajuria,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=340,false,Male,31,Pritam Chand khajuria,,Unemployed,Unemployed,0,false,Others,605000,0,605000,false,false,,,,,
Punjab,2017,AMRITSAR WEST (SC),,AMRITSAR,,,Ankush,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=934,false,Male,30,Om Parkash,,Business,House Wife,0,false,12th Pass,75500,0,75500,false,false,,,,,
Punjab,2017,JALANDHAR NORTH,,JALANDHAR,,,Antarjot Singh,Krantikari Yuva Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1221,false,Male,35,Sh. Madan Lal,,Business,House Wife,0,false,8th Pass,364677,0,364677,true,true,,,,,
Punjab,2017,GHANAUR,,PATIALA,,,Anu Randhawa,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=791,false,Female,35,Sh. SUKHJIT SINGH DHILLON,,AGRICULTURIST,BUSINESSMAN,0,false,Post Graduate,72896128,232277,72663851,true,true,,,,,
Punjab,2017,GHANAUR,,PATIALA,,,Anupinder Kaur Sandhu,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1289,false,Female,52,S. Tejinderpal Singh Sandhu,,"partner in business firm/Social Activist , Agriculture income",Advocate and Agriculturist,0,false,Post Graduate,158854160,25540879,133313281,true,true,,,,,
Punjab,2017,URMAR,,HOSHIARPUR,,,Arbinder Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=421,false,Male,67,Chanan Singh,,Agricultrist,House Wife,0,false,8th Pass,110142594,9796172,100346422,false,true,,,,,
Punjab,2017,LUDHIANA WEST,,LUDHIANA,,,Arshdeep Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=847,false,Male,41,Kanwaljeet Singh,,Self Employed,House Wife,0,false,10th Pass,7739702,0,7739702,true,true,,,,,
Punjab,2017,DASUYA,,HOSHIARPUR,,,Arun Dogra,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=558,true,Male,49,SH.RAMESH CHANDER DOGRA,,BUSINESS &amp; AGRICULTURE,EMPLOYED,0,false,10th Pass,60394947,0,60394947,true,true,,,,,
Punjab,2017,LUDHIANA WEST,,LUDHIANA,,,Arun Kumar,NCP,,http://myneta.info/punjab2017/candidate.php?candidate_id=192,false,Male,45,Sohan Lal,,Business,Housewife,0,false,10th Pass,2287000,0,2287000,true,true,,,,,
Punjab,2017,ABOHAR,,FAZILKA,,,Arun Narang,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=223,true,Male,61,Sri Ved Prakash Narang,,Business,Nil,0,false,Graduate Professional,65000000,4500000,60500000,true,true,,,,,
Punjab,2017,DINA NAGAR (SC),,GURDASPUR,,,Aruna Chaudhary,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=75,true,Female,60,Sh. Ashok Chaudhary,,Business,Retired Additional ,0,false,Graduate Professional,51662751,407698,51255053,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=75&id2=128,51662751,49035188,2627563,
Punjab,2017,MUKERIAN,,HOSHIARPUR,,,Arunesh Kumar,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=554,false,Male,65,Bal Mukand,,Business,House Wife,0,false,Post Graduate,22807047,0,22807047,true,true,,,,,
Punjab,2017,AMRITSAR CENTRAL,,AMRITSAR,,,Ashok Kumar,Democratic Swaraj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=911,false,Male,51,Monga ram,,private job, House hold,0,false,10th Pass,50000,0,50000,false,false,,,,,
Punjab,2017,MUKTSAR,,MUKTSAR,,,Ashok Kumar,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=702,false,Male,43,Khem Chand,,social worker and labourer,house hold lady,0,false,Illiterate,210500,33000,177500,false,true,,,,,
Punjab,2017,ABOHAR,,FAZILKA,,,Ashok Kumar,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=35,false,Male,36,Ram Niwas,,Electrician And Marketing,Nil,0,false,12th Pass,828846,0,828846,true,true,,,,,
Punjab,2017,PATHANKOT,,PATHANKOT,,,Ashok Sharma,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=870,false,Male,67,Sh. Badri Nath,,Legal Consultant,House Wife,0,false,Graduate Professional,5973150,49000,5924150,true,true,,,,,
Punjab,2017,RAJPURA,,PATIALA,,,Ashutosh Joshi,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=784,false,Male,40,Tarsem Lal Joshi,,Consultant,Service ,0,false,Post Graduate,72684529,16903146,55781383,true,true,,,,,
Punjab,2017,PHAGWARA (SC),,KAPURTHALA,,,Ashwani Kumar,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=441,false,Male,28,Karamjit Singh,,Business,,0,false,8th Pass,142500,0,142500,true,true,,,,,
Punjab,2017,BATALA,,GURDASPUR,,,Ashwani Kumar,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=887,false,Male,46,Gurbachan Lal,,Business,House wife,0,false,10th Pass,1438000,0,1438000,true,true,,,,,
Punjab,2017,SAMRALA,,LUDHIANA,,,Ashwani Kumar Dhand,Revolutionary Socialist Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=611,false,Male,47,Ram pal,,Laywer,House wife,0,false,Graduate Professional,4732000,440000,4292000,true,true,,,,,
Punjab,2017,NAWAN SHAHR,,NAWAN SHAHR,,,Ashwani Kumar Joshi,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1054,false,Male,55,Ram Saroop Joshi,,"ELECTRICAL ENGINEER OFFICER IN MERCHANT NAVY, EX SERVICEMAN ",EDUCATIONIST,0,false,Graduate,36819903,0,36819903,true,true,,,,,
Punjab,2017,BATALA,,GURDASPUR,,,Ashwani Kumar Shakri,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=885,false,Male,49,Gurdial Chand,,Private Job,House Wife,0,false,12th Pass,107000,0,107000,false,true,,,,,
Punjab,2017,PATHANKOT,,PATHANKOT,,,Ashwani Kumar Sharma,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=302,false,Male,51,Uma Dutt,,Business,Job in Hindu Urban Co Op Bank Pathankot,0,false,Graduate,6375996,178210,6197786,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=302&id2=3,6375996,2780708,3595288,
Punjab,2017,BATALA,,GURDASPUR,,,Ashwani Sekhri,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=310,false,Male,57,Vishwa Mitter Sekhri,,Business &amp; Profession,Business,0,false,Graduate Professional,77760830,39458643,38302187,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=310&id2=365,77760830,67393077,10367753,
Punjab,2017,SANGRUR,,SANGRUR,,,Atma Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=775,false,Male,68,Jarnail singh,,Pention,House wife,0,false,10th Pass,9929000,0,9929000,true,true,,,,,
Punjab,2017,ABOHAR,,FAZILKA,,,Atul Nagpal,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=59,false,Male,46,Prithvi Raj Nagpal,,Agriculturist &amp; Landlord,House Wife,0,false,10th Pass,107805521,920000,106885521,true,true,,,,,
Punjab,2017,KOTKAPURA,,FARIDKOT,,,Avtar Krishan,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=22,false,Male,39,Shri Kishori Lal,,Lawyer,Govt. Teacher,0,false,Post Graduate,650521,0,650521,true,true,,,,,
Punjab,2017,BATALA,,GURDASPUR,,,Avtar Singh,CPI(M),,http://myneta.info/punjab2017/candidate.php?candidate_id=886,false,Male,70,Chanan singh,,AGRICULTURE,housewife,0,false,5th Pass,190000,0,190000,false,false,,,,,
Punjab,2017,TALWANDI SABO,,BATHINDA,,,Avtar Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=730,false,Male,48,SR.Sukhdev singh,,House wife,Housewife,3,true,10th Pass,1059437,0,1059437,false,true,,,,,
Punjab,2017,ATAM NAGAR,,LUDHIANA,,,Avtar Singh,Samaj Adhikar Kalyan Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=817,false,Male,52,Mahinder Singh,,Property Dealer,NA,0,false,10th Pass,3790000,0,3790000,true,true,,,,,
Punjab,2017,PATTI,,TARN TARAN,,,Avtar Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=504,false,Male,61,Mehal singh,,Fruit Sales,House wife,0,false,5th Pass,0,0,0,false,true,,,,,
Punjab,2017,RAMPURA PHUL,,BATHINDA,,,Avtar Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=238,false,Male,41,Magher Singh,,Labourer,Labourer,0,false,Illiterate,565600,0,565600,true,true,,,,,
Punjab,2017,AMRITSAR CENTRAL,,AMRITSAR,,,Avtar Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=909,false,Male,32,S. Swaran singh,,Bakery shop business,Boutique business,0,false,5th Pass,649375,0,649375,true,true,,,,,
Punjab,2017,JAGRAON (SC),,LUDHIANA,,,Avtar Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=834,false,Male,48,AJIT SINGH,,PVT BUSNIESS,house wife,0,false,5th Pass,2926425,863500,2062925,true,true,,,,,
Punjab,2017,BALACHAUR,,NAWAN SHAHR,,,Avtar Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1064,false,Male,56,Telu Ram,,Agriculture,House wife,0,false,10th Pass,5006000,308000,4698000,false,false,,,,,
Punjab,2017,JALANDHAR NORTH,,JALANDHAR,,,Avtar Singh Junior,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=542,true,Male,37,AVTAR HENRY,,"Transporter, Agriculturist IOC Dealer",Transporter &amp; Agriculturist,0,false,12th Pass,234356643,0,234356643,true,true,,,,,
Punjab,2017,PHILLAUR (SC),,JALANDHAR,,,Avtar Singh Karimpuri,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=116,false,Male,52,Late Sh Sada Ram,,Business,Business,0,false,Post Graduate,20553630,3460514,17093116,true,true,,,,,
Punjab,2017,JAITU (SC),,FARIDKOT,,,Avtar Singh Sahota,AITC,,http://myneta.info/punjab2017/candidate.php?candidate_id=1122,false,Male,50,S. JAMIATSINGH,,EX GOVT TEACHER,GOVT SERVICE,0,false,Post Graduate,9676205,2190852,7485353,true,true,,,,,
Punjab,2017,RUPNAGAR,,RUPNAGAR,,,B.s. Saini,CPI,,http://myneta.info/punjab2017/candidate.php?candidate_id=589,false,Male,62,Sh. Gokal Singh,,Pensioner (Retired employees of Punjab State Power Corporation Ltd.),House Wife,0,false,Graduate,4066448,0,4066448,true,true,,,,,
Punjab,2017,SHAHKOT,,JALANDHAR,,,Bachittar Singh,CPI(M),,http://myneta.info/punjab2017/candidate.php?candidate_id=1252,false,Male,62,NARANJAN SINGH,,AGRICULTURAL,HOUSE WIFE,0,false,10th Pass,7479000,650000,6829000,false,true,,,,,
Punjab,2017,FEROZEPUR RURAL (SC),,FIROZEPUR,,,Badal Singh,Swabhiman Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1076,false,Male,32,TAVA SINGH,,,,0,false,8th Pass,60000,0,60000,false,false,,,,,
Punjab,2017,BHADAUR (SC),,BARNALA,,,Bagga Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1152,false,Male,25,Tara Singh,,Student,House wife,0,false,Graduate,54397,0,54397,false,false,,,,,
Punjab,2017,KHADOOR SAHIB,,TARN TARAN,,,Bagga Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=975,false,Male,56,Chet Singh,,Labour work,House wife,0,false,5th Pass,225500,0,225500,false,false,,,,,
Punjab,2017,BATALA,,GURDASPUR,,,Bakhshis Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=312,false,Male,61,Ajit Singh,,Retired from Army (Ex Service Man),,0,false,Graduate,6460000,260000,6200000,false,true,,,,,
Punjab,2017,GARHSHANKAR,,HOSHIARPUR,,,Bakhshish Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=573,false,Male,61,Late Sh. Jagat Singh,,Private ,House Wife,0,false,8th Pass,2450282,0,2450282,false,false,,,,,
