state,year,constituency,ac_no,district,sub_region,reservations,candidate_name,party,party_eci,url,winner,gender,age,so_do,address,profession,spouse_profession,criminal_cases,serious_criminal_cases,education,assets,liabilities,net_assets,filed_itr,declared_pan,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
Punjab,2022,DASUYA,,HOSHIARPUR,,,Raghunath Singh Rana,BJP,,http://myneta.info/punjab2022/candidate.php?candidate_id=51,false,Male,69,Sh. Babu Ram Rana,,Business,Business,0,false,Graduate Professional,73254636,0,73254636,true,true,,,,,
Punjab,2022,FIROZPUR CITY,,FIROZPUR,,,Rahma,Nationalist Justice Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=923,false,Female,50,Late Kala Ram,,Labour,NA,0,false,Illiterate,483000,0,483000,true,true,,,,,
Punjab,2022,JALANDHAR NORTH,,JALANDHAR,,,Rahul Bajaj,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1006,false,Male,32,Pawan Bajaj,,Fruits Commission Agent,NA,0,false,10th Pass,130878,260000,-129122,true,true,,,,,
Punjab,2022,FIROZPUR CITY,,FIROZPUR,,,Raj,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=929,false,Male,48,Mangal,,Wages,House Wife,0,false,10th Pass,505000,0,505000,true,true,,,,,
Punjab,2022,NAKODAR,,JALANDHAR,,,Raj Kumar,Democratic Bharatiya Samaj Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=977,false,Male,39,Sh. Manohar Lal,,Private Job,Home Maker,0,false,12th Pass,3648500,50000,3598500,true,true,,,,,
Punjab,2022,FIROZPUR RURAL (SC),,FIROZPUR,,,Raj Kumar,Aas Punjab Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=938,false,Male,34,Jag Lal,,Computer Operator,House Wife,0,false,5th Pass,1300000,0,1300000,true,true,,,,,
Punjab,2022,DERA BASSI,,SAHIBZADA AJIT SINGH NAGAR,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=402,false,Male,31,Prabhu Shah,,IT Consultant,Home Maker,0,false,Graduate Professional,2799000,700000,2099000,true,true,,,,,
Punjab,2022,BANGA (SC),,SHAHEED BHAGAT SINGH NAGAR,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=796,false,Male,46,Sh. Dail Chand,,Sweet Shop,NA,0,false,10th Pass,1885000,953660,931340,true,true,,,,,
Punjab,2022,BARNALA,,BARNALA,,,Raj Kumar,Revolutionary Socialist Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=741,false,Male,49,Pritam Singh,,Tailor,Housewife,0,false,8th Pass,374000,0,374000,true,true,,,,,
Punjab,2022,MUKTSAR,,SRI MUKTSAR SAHIB,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1134,false,Male,39,Hans Raj,,Saloon,House Wife,0,false,12th Pass,447500,400000,47500,true,true,,,,,
Punjab,2022,KHANNA,,LUDHIANA,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1242,false,Male,38,Jai Pal,,Property Dealing,Housewife,0,false,Illiterate,1900000,840000,1060000,true,true,,,,,
Punjab,2022,MANSA,,MANSA,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1071,false,Male,25,Mothu Ram,,Teacher ,NA,0,false,Graduate Professional,28714,0,28714,true,true,,,,,
Punjab,2022,BATHINDA URBAN,,BATHINDA,,,Raj Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=349,false,Male,54,Chiranji Lal,,Tailor,No,0,false,Illiterate,0,0,0,true,true,,,,,
Punjab,2022,BATHINDA URBAN,,BATHINDA,,,Raj Kumar,BJP,,http://myneta.info/punjab2022/candidate.php?candidate_id=342,false,Male,65,Sh. Dev Raj,,"Business-Director M/s Namberdar Dev Raj Carriers P Ltd, Bathinda and  Proprietor M/s Raj Road Carrier, Bathinda","Business-Partner - M/s NDRC Logistics, Bathinda",0,false,8th Pass,118191516,7559400,110632116,true,true,,,,,
Punjab,2022,SUJANPUR,,PATHANKOT,,,Raj Kumar Gupta,SAD,,http://myneta.info/punjab2022/candidate.php?candidate_id=131,false,Male,56,Late Chhajju Ram,,Cable Network,Cable Network,0,false,12th Pass,13465227,274830,13190397,true,true,,,,,
Punjab,2022,LUDHIANA SOUTH,,LUDHIANA,,,Raj Kumar Sathi,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1273,false,Male,51,Gian Chand,,Business,Housewife,0,false,Graduate,1864000,1506233,357767,true,true,,,,,
Punjab,2022,AMRITSAR WEST (SC),,AMRITSAR,,,Raj Kumar Verka,INC,,http://myneta.info/punjab2022/candidate.php?candidate_id=656,false,Male,59,Sh. Jai Chand,,Service,Service,0,false,12th Pass,31671252,13043000,18628252,true,true,https://myneta.info/punjab2022/index.php?action=affidavitComparison&myneta_folder2=punjab2017&id1=656&id2=95,31671252,15709317,15961935,PAN is Different
Punjab,2022,SRI HARGOBINDPUR (SC),,GURDASPUR,,,Rajanbir Singh,SAD,,http://myneta.info/punjab2022/candidate.php?candidate_id=133,false,Male,51,Sulakhan Singh,,Pensioner,Teacher,1,false,Graduate Professional,8902107,2109467,6792640,true,true,,,,,
Punjab,2022,RAMPURA PHUL,,BATHINDA,,,Rajbir Singh Sidhu,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1061,false,Male,58,Naranjan Singh,,Business,House wife,0,false,12th Pass,55776775,1100000,54676775,true,true,,,,,
Punjab,2022,ADAMPUR (SC),,JALANDHAR,,,Rajdeep Kaur,Bahujan Mukti Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=1015,false,Female,38,Sh. Prem Singh,,Own Business,Nil,0,false,10th Pass,95000,0,95000,true,true,,,,,
Punjab,2022,PAYAL (SC),,LUDHIANA,,,Rajdeep Kaur,Jai Jawan Jai Kisan Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=889,false,Female,42,Major Singh,,NA,No,0,false,8th Pass,1900000,0,1900000,true,true,,,,,
Punjab,2022,GILL (SC),,LUDHIANA,,,Rajeev Kumar Lovely,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=1310,false,Male,54,Sh. Ajit Kumar,,Business,Pvt. Job,0,false,10th Pass,4322532,0,4322532,true,true,,,,,
Punjab,2022,KARTARPUR (SC),,JALANDHAR,,,Rajesh Kumar,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=993,false,Male,44,Kewal Krishan,,Agriculture,Housewife,0,false,Graduate,8889642,40000,8849642,true,true,,,,,
Punjab,2022,MUKTSAR,,SRI MUKTSAR SAHIB,,,Rajesh Pathela,BJP,,http://myneta.info/punjab2022/candidate.php?candidate_id=198,false,Male,52,Sh. Sat Pal Pathela,,Businessman,Business Woman,0,false,Graduate,29037483,690806,28346677,true,true,,,,,
Punjab,2022,JALANDHAR CENTRAL,,JALANDHAR,,,Rajinder Beri,INC,,http://myneta.info/punjab2022/candidate.php?candidate_id=995,false,Male,60,Brij Lal Beri,,Business &amp; MLA,Councillor,1,false,12th Pass,27431765,0,27431765,true,true,https://myneta.info/punjab2022/index.php?action=affidavitComparison&myneta_folder2=punjab2017&id1=995&id2=534,27431765,21623608,5808157,
Punjab,2022,LEHRA,,SANGRUR,,,Rajinder Kaur Bhattal,INC,,http://myneta.info/punjab2022/candidate.php?candidate_id=1086,false,Female,76,Late. S. Lal Singh,,Politician and Business-Person,NA,0,false,Graduate,42584934,13899402,28685532,true,true,,,,,
Punjab,2022,BALLUANA (SC),,FAZILKA,,,Rajinder Kaur Rajpura,INC,,http://myneta.info/punjab2022/candidate.php?candidate_id=21,false,Female,51,S Surjit Singh,,Govt.Job Now Resigned,Govt Job,0,false,Post Graduate,8902776,650000,8252776,true,true,,,,,
Punjab,2022,JALANDHAR NORTH,,JALANDHAR,,,Rajinder Kumar,Bahujan Mukti Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=1003,false,Male,46,Gurmeet Ram,,Accountant,NRI,1,true,Graduate,16281000,250000,16031000,true,true,,,,,
Punjab,2022,LUDHIANA SOUTH,,LUDHIANA,,,Rajinder Pal Kaur,AAP,,http://myneta.info/punjab2022/candidate.php?candidate_id=1260,false,Female,56,Shri Harpreet Singh,,"Rental, Business",Business,1,true,Graduate,9031775,2276446,6755329,true,true,,,,,
Punjab,2022,SAMRALA,,LUDHIANA,,,Rajinder Sharma,Apna Sangharsh Kisani Ekta Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=1206,false,Male,36,Surinder Pal,,Business,Business,0,false,10th Pass,6180000,0,6180000,true,true,,,,,
Punjab,2022,BHOLATH,,KAPURTHALA,,,Rajinder Singh,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),,http://myneta.info/punjab2022/candidate.php?candidate_id=36,false,Male,68,Piara Singh,,Agriculture,House Wife,0,false,Literate,2280762,0,2280762,true,true,,,,,
Punjab,2022,MANSA,,MANSA,,,Rajinder Singh,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),,http://myneta.info/punjab2022/candidate.php?candidate_id=1068,false,Male,54,Jora Singh,,Agriculturist,Housewife,0,false,10th Pass,10520000,0,10520000,true,true,,,,,
Punjab,2022,BHADAUR (SC),,BARNALA,,,Rajinder Singh,Punjab National Party,,http://myneta.info/punjab2022/candidate.php?candidate_id=753,false,Male,39,MAJOR SINGH,,Business,House Wife,0,false,10th Pass,65000,0,65000,true,true,,,,,
Punjab,2022,LUDHIANA EAST,,LUDHIANA,,,Rajinder Singh,IND,,http://myneta.info/punjab2022/candidate.php?candidate_id=882,false,Male,59,Harchand Singh,,Self Emplyee,Housewife,0,false,10th Pass,8878000,0,8878000,true,true,,,,,
